input_text,target_text
"Quiero convencer a un cliente para que compre un luces LED marca HP, color verde, tamaño mediano, forma ovalado, hecho de vidrio, en estado usado, ideal para estudio.","Con estructura de vidrio y diseño ovalado, este luces LED marca HP ofrece gran rendimiento y estilo. Ideal para estudio. Se encuentra en estado usado."
"Producto para catálogo: monitor gamer (Asus). Color: plateado, tamaño: grande, forma: cuadrado, material: vidrio, estado: reacondicionado. Recomendado para: hogar.","Con estructura de vidrio y diseño cuadrado, este monitor gamer marca Asus ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado reacondicionado."
"Eres asesor de tecnología. Promociona un consola de videojuegos de la marca Apple, color azul, tamaño compacto, con forma ovalado, material plástico, estado nuevo, pensado para estudio.","Con estructura de plástico y diseño ovalado, este consola de videojuegos marca Apple ofrece gran rendimiento y estilo. Ideal para estudio. Se encuentra en estado nuevo."
"Quiero convencer a un cliente para que compre un mouse ergonómico marca Lenovo, color blanco, tamaño mediano, forma cuadrado, hecho de aluminio, en estado reacondicionado, ideal para viajes.","Este mouse ergonómico de la marca Lenovo combina elegancia y funcionalidad. Su diseño cuadrado, color blanco y tamaño mediano lo hacen ideal para viajes. Estado: reacondicionado."
Actúa como un vendedor profesional. Describe un producto: tablet; marca: Apple; color: azul; tamaño: compacto; forma: cuadrado; material: plástico; estado: nuevo; uso recomendado: gaming.,"Con estructura de plástico y diseño cuadrado, este tablet marca Apple ofrece gran rendimiento y estilo. Ideal para gaming. Se encuentra en estado nuevo."
"Quiero convencer a un cliente para que compre un reloj inteligente marca Xiaomi, color gris, tamaño compacto, forma ovalado, hecho de plástico, en estado reacondicionado, ideal para viajes.","Con estructura de plástico y diseño ovalado, este reloj inteligente marca Xiaomi ofrece gran rendimiento y estilo. Ideal para viajes. Se encuentra en estado reacondicionado."
"Genera una descripción atractiva de este artículo: hub USB-C, marca Apple, color blanco, tamaño compacto, forma ovalado, hecho de vidrio, condición reacondicionado, perfecto para viajes.","Este hub USB-C de la marca Apple combina elegancia y funcionalidad. Su diseño ovalado, color blanco y tamaño compacto lo hacen ideal para viajes. Estado: reacondicionado."
"Quiero convencer a un cliente para que compre un teclado mecánico marca Logitech, color rojo, tamaño compacto, forma cuadrado, hecho de plástico, en estado nuevo, ideal para oficina.","Un excelente teclado mecánico nuevo, color rojo, con forma cuadrado y materiales de calidad como plástico. Diseñado por Logitech para quienes buscan lo mejor en oficina."
"Producto para catálogo: tablet (Lenovo). Color: blanco, tamaño: compacto, forma: rectangular, material: vidrio, estado: usado. Recomendado para: hogar.","Este tablet de la marca Lenovo combina elegancia y funcionalidad. Su diseño rectangular, color blanco y tamaño compacto lo hacen ideal para hogar. Estado: usado."
"Quiero convencer a un cliente para que compre un hub USB-C marca HP, color blanco, tamaño compacto, forma rectangular, hecho de vidrio, en estado reacondicionado, ideal para oficina.","Este hub USB-C de la marca HP combina elegancia y funcionalidad. Su diseño rectangular, color blanco y tamaño compacto lo hacen ideal para oficina. Estado: reacondicionado."
"Genera una descripción atractiva de este artículo: tablet, marca HP, color azul, tamaño mediano, forma rectangular, hecho de plástico, condición reacondicionado, perfecto para hogar.","Un excelente tablet reacondicionado, color azul, con forma rectangular y materiales de calidad como plástico. Diseñado por HP para quienes buscan lo mejor en hogar."
"Producto para catálogo: router WiFi (Logitech). Color: plateado, tamaño: mediano, forma: ovalado, material: plástico, estado: usado. Recomendado para: viajes.","Potencia y estilo se unen en este router WiFi de Logitech. Color plateado, tamaño mediano y excelente condición usado. Perfecto para viajes."
Actúa como un vendedor profesional. Describe un producto: mouse ergonómico; marca: Acer; color: azul; tamaño: mediano; forma: cuadrado; material: plástico; estado: reacondicionado; uso recomendado: oficina.,"Este mouse ergonómico de la marca Acer combina elegancia y funcionalidad. Su diseño cuadrado, color azul y tamaño mediano lo hacen ideal para oficina. Estado: reacondicionado."
"Producto para catálogo: cámara de seguridad (Logitech). Color: blanco, tamaño: grande, forma: cuadrado, material: metal, estado: usado. Recomendado para: viajes.","Con estructura de metal y diseño cuadrado, este cámara de seguridad marca Logitech ofrece gran rendimiento y estilo. Ideal para viajes. Se encuentra en estado usado."
"Eres asesor de tecnología. Promociona un disco duro externo de la marca Xiaomi, color gris, tamaño compacto, con forma ovalado, material plástico, estado nuevo, pensado para gaming.","Un excelente disco duro externo nuevo, color gris, con forma ovalado y materiales de calidad como plástico. Diseñado por Xiaomi para quienes buscan lo mejor en gaming."
"Genera una descripción atractiva de este artículo: hub USB-C, marca HP, color negro, tamaño grande, forma circular, hecho de metal, condición nuevo, perfecto para viajes.","Potencia y estilo se unen en este hub USB-C de HP. Color negro, tamaño grande y excelente condición nuevo. Perfecto para viajes."
"Quiero convencer a un cliente para que compre un drone marca Asus, color verde, tamaño mediano, forma rectangular, hecho de aluminio, en estado nuevo, ideal para estudio.","Con estructura de aluminio y diseño rectangular, este drone marca Asus ofrece gran rendimiento y estilo. Ideal para estudio. Se encuentra en estado nuevo."
"Producto para catálogo: cámara de seguridad (Lenovo). Color: negro, tamaño: compacto, forma: ovalado, material: vidrio, estado: usado. Recomendado para: oficina.","Este cámara de seguridad fue diseñado para el uso en oficina, con cuerpo de vidrio y un elegante color negro. Marca Lenovo, estado: usado."
"Genera una descripción atractiva de este artículo: impresora, marca Samsung, color verde, tamaño mediano, forma circular, hecho de metal, condición reacondicionado, perfecto para viajes.","Este impresora de la marca Samsung combina elegancia y funcionalidad. Su diseño circular, color verde y tamaño mediano lo hacen ideal para viajes. Estado: reacondicionado."
Actúa como un vendedor profesional. Describe un producto: router WiFi; marca: Sony; color: blanco; tamaño: grande; forma: circular; material: vidrio; estado: nuevo; uso recomendado: gaming.,"Este router WiFi de la marca Sony combina elegancia y funcionalidad. Su diseño circular, color blanco y tamaño grande lo hacen ideal para gaming. Estado: nuevo."
"Genera una descripción atractiva de este artículo: reloj inteligente, marca Xiaomi, color negro, tamaño mediano, forma cuadrado, hecho de plástico, condición nuevo, perfecto para oficina.","Este reloj inteligente fue diseñado para el uso en oficina, con cuerpo de plástico y un elegante color negro. Marca Xiaomi, estado: nuevo."
"Producto para catálogo: parlante bluetooth (Acer). Color: gris, tamaño: mediano, forma: rectangular, material: vidrio, estado: reacondicionado. Recomendado para: hogar.","Potencia y estilo se unen en este parlante bluetooth de Acer. Color gris, tamaño mediano y excelente condición reacondicionado. Perfecto para hogar."
Actúa como un vendedor profesional. Describe un producto: silla gamer; marca: Lenovo; color: verde; tamaño: mediano; forma: ovalado; material: metal; estado: nuevo; uso recomendado: hogar.,"Potencia y estilo se unen en este silla gamer de Lenovo. Color verde, tamaño mediano y excelente condición nuevo. Perfecto para hogar."
"Quiero convencer a un cliente para que compre un monitor gamer marca Xiaomi, color verde, tamaño mediano, forma cuadrado, hecho de plástico, en estado reacondicionado, ideal para estudio.","Este monitor gamer de la marca Xiaomi combina elegancia y funcionalidad. Su diseño cuadrado, color verde y tamaño mediano lo hacen ideal para estudio. Estado: reacondicionado."
"Quiero convencer a un cliente para que compre un tablet marca Samsung, color gris, tamaño grande, forma cuadrado, hecho de aluminio, en estado reacondicionado, ideal para hogar.","Potencia y estilo se unen en este tablet de Samsung. Color gris, tamaño grande y excelente condición reacondicionado. Perfecto para hogar."
"Eres asesor de tecnología. Promociona un tablet de la marca Sony, color azul, tamaño grande, con forma cuadrado, material metal, estado nuevo, pensado para oficina.","Con estructura de metal y diseño cuadrado, este tablet marca Sony ofrece gran rendimiento y estilo. Ideal para oficina. Se encuentra en estado nuevo."
"Quiero convencer a un cliente para que compre un hub USB-C marca Logitech, color plateado, tamaño mediano, forma cuadrado, hecho de aluminio, en estado reacondicionado, ideal para hogar.","Con estructura de aluminio y diseño cuadrado, este hub USB-C marca Logitech ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado reacondicionado."
"Eres asesor de tecnología. Promociona un consola de videojuegos de la marca Xiaomi, color azul, tamaño compacto, con forma circular, material plástico, estado reacondicionado, pensado para hogar.","Con estructura de plástico y diseño circular, este consola de videojuegos marca Xiaomi ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado reacondicionado."
"Producto para catálogo: silla gamer (Samsung). Color: rojo, tamaño: compacto, forma: rectangular, material: vidrio, estado: reacondicionado. Recomendado para: gaming.","Un excelente silla gamer reacondicionado, color rojo, con forma rectangular y materiales de calidad como vidrio. Diseñado por Samsung para quienes buscan lo mejor en gaming."
Actúa como un vendedor profesional. Describe un producto: parlante bluetooth; marca: Xiaomi; color: azul; tamaño: mediano; forma: rectangular; material: metal; estado: usado; uso recomendado: gaming.,"Este parlante bluetooth fue diseñado para el uso en gaming, con cuerpo de metal y un elegante color azul. Marca Xiaomi, estado: usado."
"Producto para catálogo: impresora (Lenovo). Color: blanco, tamaño: grande, forma: ovalado, material: plástico, estado: reacondicionado. Recomendado para: gaming.","Este impresora fue diseñado para el uso en gaming, con cuerpo de plástico y un elegante color blanco. Marca Lenovo, estado: reacondicionado."
"Eres asesor de tecnología. Promociona un router WiFi de la marca Lenovo, color verde, tamaño mediano, con forma ovalado, material aluminio, estado usado, pensado para hogar.","Un excelente router WiFi usado, color verde, con forma ovalado y materiales de calidad como aluminio. Diseñado por Lenovo para quienes buscan lo mejor en hogar."
"Eres asesor de tecnología. Promociona un tablet de la marca Acer, color rojo, tamaño compacto, con forma cuadrado, material aluminio, estado reacondicionado, pensado para gaming.","Con estructura de aluminio y diseño cuadrado, este tablet marca Acer ofrece gran rendimiento y estilo. Ideal para gaming. Se encuentra en estado reacondicionado."
Actúa como un vendedor profesional. Describe un producto: router WiFi; marca: Sony; color: blanco; tamaño: mediano; forma: cuadrado; material: metal; estado: usado; uso recomendado: viajes.,"Un excelente router WiFi usado, color blanco, con forma cuadrado y materiales de calidad como metal. Diseñado por Sony para quienes buscan lo mejor en viajes."
"Producto para catálogo: parlante bluetooth (Lenovo). Color: blanco, tamaño: compacto, forma: circular, material: metal, estado: nuevo. Recomendado para: gaming.","Este parlante bluetooth de la marca Lenovo combina elegancia y funcionalidad. Su diseño circular, color blanco y tamaño compacto lo hacen ideal para gaming. Estado: nuevo."
"Eres asesor de tecnología. Promociona un drone de la marca Apple, color verde, tamaño mediano, con forma rectangular, material vidrio, estado reacondicionado, pensado para viajes.","Este drone fue diseñado para el uso en viajes, con cuerpo de vidrio y un elegante color verde. Marca Apple, estado: reacondicionado."
"Genera una descripción atractiva de este artículo: smartphone, marca Samsung, color verde, tamaño grande, forma rectangular, hecho de vidrio, condición reacondicionado, perfecto para viajes.","Este smartphone fue diseñado para el uso en viajes, con cuerpo de vidrio y un elegante color verde. Marca Samsung, estado: reacondicionado."
"Genera una descripción atractiva de este artículo: luces LED, marca HP, color rojo, tamaño grande, forma rectangular, hecho de metal, condición reacondicionado, perfecto para estudio.","Este luces LED fue diseñado para el uso en estudio, con cuerpo de metal y un elegante color rojo. Marca HP, estado: reacondicionado."
"Quiero convencer a un cliente para que compre un smartphone marca HP, color rojo, tamaño compacto, forma circular, hecho de plástico, en estado reacondicionado, ideal para oficina.","Este smartphone fue diseñado para el uso en oficina, con cuerpo de plástico y un elegante color rojo. Marca HP, estado: reacondicionado."
"Producto para catálogo: televisor LED (Sony). Color: plateado, tamaño: compacto, forma: cuadrado, material: metal, estado: usado. Recomendado para: estudio.","Con estructura de metal y diseño cuadrado, este televisor LED marca Sony ofrece gran rendimiento y estilo. Ideal para estudio. Se encuentra en estado usado."
"Eres asesor de tecnología. Promociona un teclado mecánico de la marca Sony, color plateado, tamaño grande, con forma circular, material aluminio, estado nuevo, pensado para hogar.","Potencia y estilo se unen en este teclado mecánico de Sony. Color plateado, tamaño grande y excelente condición nuevo. Perfecto para hogar."
"Quiero convencer a un cliente para que compre un hub USB-C marca Sony, color verde, tamaño grande, forma cuadrado, hecho de vidrio, en estado usado, ideal para gaming.","Potencia y estilo se unen en este hub USB-C de Sony. Color verde, tamaño grande y excelente condición usado. Perfecto para gaming."
"Eres asesor de tecnología. Promociona un silla gamer de la marca Logitech, color negro, tamaño mediano, con forma rectangular, material vidrio, estado reacondicionado, pensado para gaming.","Un excelente silla gamer reacondicionado, color negro, con forma rectangular y materiales de calidad como vidrio. Diseñado por Logitech para quienes buscan lo mejor en gaming."
"Producto para catálogo: parlante bluetooth (Asus). Color: plateado, tamaño: compacto, forma: ovalado, material: plástico, estado: reacondicionado. Recomendado para: oficina.","Este parlante bluetooth de la marca Asus combina elegancia y funcionalidad. Su diseño ovalado, color plateado y tamaño compacto lo hacen ideal para oficina. Estado: reacondicionado."
"Producto para catálogo: notebook (HP). Color: verde, tamaño: grande, forma: cuadrado, material: aluminio, estado: reacondicionado. Recomendado para: hogar.","Este notebook de la marca HP combina elegancia y funcionalidad. Su diseño cuadrado, color verde y tamaño grande lo hacen ideal para hogar. Estado: reacondicionado."
"Eres asesor de tecnología. Promociona un monitor gamer de la marca Logitech, color plateado, tamaño compacto, con forma rectangular, material metal, estado usado, pensado para viajes.","Este monitor gamer de la marca Logitech combina elegancia y funcionalidad. Su diseño rectangular, color plateado y tamaño compacto lo hacen ideal para viajes. Estado: usado."
"Eres asesor de tecnología. Promociona un luces LED de la marca HP, color rojo, tamaño grande, con forma rectangular, material vidrio, estado nuevo, pensado para oficina.","Con estructura de vidrio y diseño rectangular, este luces LED marca HP ofrece gran rendimiento y estilo. Ideal para oficina. Se encuentra en estado nuevo."
"Quiero convencer a un cliente para que compre un impresora marca Lenovo, color blanco, tamaño grande, forma rectangular, hecho de metal, en estado usado, ideal para viajes.","Un excelente impresora usado, color blanco, con forma rectangular y materiales de calidad como metal. Diseñado por Lenovo para quienes buscan lo mejor en viajes."
"Quiero convencer a un cliente para que compre un silla gamer marca Samsung, color azul, tamaño grande, forma cuadrado, hecho de vidrio, en estado reacondicionado, ideal para gaming.","Este silla gamer de la marca Samsung combina elegancia y funcionalidad. Su diseño cuadrado, color azul y tamaño grande lo hacen ideal para gaming. Estado: reacondicionado."
"Producto para catálogo: smartphone (Acer). Color: plateado, tamaño: compacto, forma: ovalado, material: plástico, estado: reacondicionado. Recomendado para: estudio.","Este smartphone de la marca Acer combina elegancia y funcionalidad. Su diseño ovalado, color plateado y tamaño compacto lo hacen ideal para estudio. Estado: reacondicionado."
"Eres asesor de tecnología. Promociona un televisor LED de la marca Apple, color azul, tamaño grande, con forma circular, material aluminio, estado nuevo, pensado para estudio.","Este televisor LED de la marca Apple combina elegancia y funcionalidad. Su diseño circular, color azul y tamaño grande lo hacen ideal para estudio. Estado: nuevo."
"Producto para catálogo: monitor gamer (Acer). Color: blanco, tamaño: grande, forma: circular, material: metal, estado: reacondicionado. Recomendado para: gaming.","Potencia y estilo se unen en este monitor gamer de Acer. Color blanco, tamaño grande y excelente condición reacondicionado. Perfecto para gaming."
Actúa como un vendedor profesional. Describe un producto: smartphone; marca: Xiaomi; color: verde; tamaño: mediano; forma: cuadrado; material: metal; estado: nuevo; uso recomendado: viajes.,"Potencia y estilo se unen en este smartphone de Xiaomi. Color verde, tamaño mediano y excelente condición nuevo. Perfecto para viajes."
"Quiero convencer a un cliente para que compre un disco duro externo marca HP, color azul, tamaño grande, forma cuadrado, hecho de aluminio, en estado nuevo, ideal para hogar.","Potencia y estilo se unen en este disco duro externo de HP. Color azul, tamaño grande y excelente condición nuevo. Perfecto para hogar."
"Eres asesor de tecnología. Promociona un reloj inteligente de la marca Xiaomi, color plateado, tamaño compacto, con forma circular, material metal, estado usado, pensado para viajes.","Con estructura de metal y diseño circular, este reloj inteligente marca Xiaomi ofrece gran rendimiento y estilo. Ideal para viajes. Se encuentra en estado usado."
"Eres asesor de tecnología. Promociona un monitor gamer de la marca Samsung, color azul, tamaño mediano, con forma cuadrado, material vidrio, estado reacondicionado, pensado para gaming.","Este monitor gamer de la marca Samsung combina elegancia y funcionalidad. Su diseño cuadrado, color azul y tamaño mediano lo hacen ideal para gaming. Estado: reacondicionado."
"Quiero convencer a un cliente para que compre un smartphone marca Xiaomi, color plateado, tamaño compacto, forma cuadrado, hecho de vidrio, en estado nuevo, ideal para oficina.","Potencia y estilo se unen en este smartphone de Xiaomi. Color plateado, tamaño compacto y excelente condición nuevo. Perfecto para oficina."
"Quiero convencer a un cliente para que compre un monitor gamer marca Xiaomi, color azul, tamaño grande, forma rectangular, hecho de aluminio, en estado usado, ideal para gaming.","Este monitor gamer de la marca Xiaomi combina elegancia y funcionalidad. Su diseño rectangular, color azul y tamaño grande lo hacen ideal para gaming. Estado: usado."
"Quiero convencer a un cliente para que compre un tablet marca Sony, color negro, tamaño mediano, forma cuadrado, hecho de metal, en estado nuevo, ideal para hogar.","Un excelente tablet nuevo, color negro, con forma cuadrado y materiales de calidad como metal. Diseñado por Sony para quienes buscan lo mejor en hogar."
"Genera una descripción atractiva de este artículo: televisor LED, marca Samsung, color plateado, tamaño mediano, forma circular, hecho de aluminio, condición usado, perfecto para oficina.","Potencia y estilo se unen en este televisor LED de Samsung. Color plateado, tamaño mediano y excelente condición usado. Perfecto para oficina."
"Genera una descripción atractiva de este artículo: consola de videojuegos, marca Samsung, color plateado, tamaño compacto, forma rectangular, hecho de plástico, condición reacondicionado, perfecto para viajes.","Con estructura de plástico y diseño rectangular, este consola de videojuegos marca Samsung ofrece gran rendimiento y estilo. Ideal para viajes. Se encuentra en estado reacondicionado."
Actúa como un vendedor profesional. Describe un producto: teclado mecánico; marca: Apple; color: rojo; tamaño: grande; forma: circular; material: vidrio; estado: usado; uso recomendado: gaming.,"Este teclado mecánico fue diseñado para el uso en gaming, con cuerpo de vidrio y un elegante color rojo. Marca Apple, estado: usado."
"Eres asesor de tecnología. Promociona un impresora de la marca Apple, color blanco, tamaño mediano, con forma rectangular, material vidrio, estado usado, pensado para viajes.","Este impresora de la marca Apple combina elegancia y funcionalidad. Su diseño rectangular, color blanco y tamaño mediano lo hacen ideal para viajes. Estado: usado."
Actúa como un vendedor profesional. Describe un producto: reloj inteligente; marca: Asus; color: azul; tamaño: grande; forma: circular; material: metal; estado: nuevo; uso recomendado: estudio.,"Este reloj inteligente fue diseñado para el uso en estudio, con cuerpo de metal y un elegante color azul. Marca Asus, estado: nuevo."
"Producto para catálogo: mouse ergonómico (Samsung). Color: rojo, tamaño: grande, forma: circular, material: metal, estado: reacondicionado. Recomendado para: oficina.","Potencia y estilo se unen en este mouse ergonómico de Samsung. Color rojo, tamaño grande y excelente condición reacondicionado. Perfecto para oficina."
Actúa como un vendedor profesional. Describe un producto: barra de sonido; marca: Sony; color: blanco; tamaño: mediano; forma: rectangular; material: plástico; estado: nuevo; uso recomendado: gaming.,"Este barra de sonido fue diseñado para el uso en gaming, con cuerpo de plástico y un elegante color blanco. Marca Sony, estado: nuevo."
"Quiero convencer a un cliente para que compre un router WiFi marca Samsung, color plateado, tamaño mediano, forma circular, hecho de plástico, en estado reacondicionado, ideal para oficina.","Un excelente router WiFi reacondicionado, color plateado, con forma circular y materiales de calidad como plástico. Diseñado por Samsung para quienes buscan lo mejor en oficina."
Actúa como un vendedor profesional. Describe un producto: monitor gamer; marca: Lenovo; color: blanco; tamaño: compacto; forma: circular; material: plástico; estado: nuevo; uso recomendado: oficina.,"Un excelente monitor gamer nuevo, color blanco, con forma circular y materiales de calidad como plástico. Diseñado por Lenovo para quienes buscan lo mejor en oficina."
"Quiero convencer a un cliente para que compre un cámara de seguridad marca Xiaomi, color verde, tamaño grande, forma circular, hecho de plástico, en estado reacondicionado, ideal para viajes.","Un excelente cámara de seguridad reacondicionado, color verde, con forma circular y materiales de calidad como plástico. Diseñado por Xiaomi para quienes buscan lo mejor en viajes."
"Eres asesor de tecnología. Promociona un drone de la marca Xiaomi, color negro, tamaño grande, con forma cuadrado, material plástico, estado usado, pensado para viajes.","Potencia y estilo se unen en este drone de Xiaomi. Color negro, tamaño grande y excelente condición usado. Perfecto para viajes."
"Eres asesor de tecnología. Promociona un mouse ergonómico de la marca Logitech, color negro, tamaño grande, con forma ovalado, material plástico, estado nuevo, pensado para estudio.","Este mouse ergonómico fue diseñado para el uso en estudio, con cuerpo de plástico y un elegante color negro. Marca Logitech, estado: nuevo."
"Eres asesor de tecnología. Promociona un teclado mecánico de la marca Samsung, color rojo, tamaño mediano, con forma ovalado, material metal, estado usado, pensado para viajes.","Este teclado mecánico de la marca Samsung combina elegancia y funcionalidad. Su diseño ovalado, color rojo y tamaño mediano lo hacen ideal para viajes. Estado: usado."
Actúa como un vendedor profesional. Describe un producto: teclado mecánico; marca: Lenovo; color: blanco; tamaño: mediano; forma: rectangular; material: metal; estado: reacondicionado; uso recomendado: hogar.,"Potencia y estilo se unen en este teclado mecánico de Lenovo. Color blanco, tamaño mediano y excelente condición reacondicionado. Perfecto para hogar."
"Eres asesor de tecnología. Promociona un consola de videojuegos de la marca Logitech, color rojo, tamaño mediano, con forma rectangular, material metal, estado usado, pensado para hogar.","Con estructura de metal y diseño rectangular, este consola de videojuegos marca Logitech ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado usado."
"Producto para catálogo: impresora (Asus). Color: plateado, tamaño: grande, forma: ovalado, material: aluminio, estado: nuevo. Recomendado para: estudio.","Potencia y estilo se unen en este impresora de Asus. Color plateado, tamaño grande y excelente condición nuevo. Perfecto para estudio."
"Genera una descripción atractiva de este artículo: silla gamer, marca Acer, color azul, tamaño mediano, forma circular, hecho de aluminio, condición nuevo, perfecto para hogar.","Potencia y estilo se unen en este silla gamer de Acer. Color azul, tamaño mediano y excelente condición nuevo. Perfecto para hogar."
"Eres asesor de tecnología. Promociona un televisor LED de la marca Xiaomi, color gris, tamaño compacto, con forma rectangular, material vidrio, estado reacondicionado, pensado para oficina.","Potencia y estilo se unen en este televisor LED de Xiaomi. Color gris, tamaño compacto y excelente condición reacondicionado. Perfecto para oficina."
"Quiero convencer a un cliente para que compre un teclado mecánico marca Acer, color blanco, tamaño grande, forma cuadrado, hecho de aluminio, en estado usado, ideal para hogar.","Este teclado mecánico de la marca Acer combina elegancia y funcionalidad. Su diseño cuadrado, color blanco y tamaño grande lo hacen ideal para hogar. Estado: usado."
Actúa como un vendedor profesional. Describe un producto: disco duro externo; marca: Apple; color: negro; tamaño: mediano; forma: ovalado; material: plástico; estado: reacondicionado; uso recomendado: estudio.,"Un excelente disco duro externo reacondicionado, color negro, con forma ovalado y materiales de calidad como plástico. Diseñado por Apple para quienes buscan lo mejor en estudio."
"Producto para catálogo: monitor gamer (Lenovo). Color: gris, tamaño: compacto, forma: circular, material: vidrio, estado: usado. Recomendado para: hogar.","Con estructura de vidrio y diseño circular, este monitor gamer marca Lenovo ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado usado."
"Quiero convencer a un cliente para que compre un mouse ergonómico marca HP, color gris, tamaño compacto, forma cuadrado, hecho de metal, en estado usado, ideal para hogar.","Con estructura de metal y diseño cuadrado, este mouse ergonómico marca HP ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado usado."
Actúa como un vendedor profesional. Describe un producto: parlante bluetooth; marca: Apple; color: gris; tamaño: grande; forma: ovalado; material: metal; estado: nuevo; uso recomendado: oficina.,"Potencia y estilo se unen en este parlante bluetooth de Apple. Color gris, tamaño grande y excelente condición nuevo. Perfecto para oficina."
"Producto para catálogo: consola de videojuegos (Asus). Color: azul, tamaño: mediano, forma: ovalado, material: aluminio, estado: nuevo. Recomendado para: estudio.","Este consola de videojuegos fue diseñado para el uso en estudio, con cuerpo de aluminio y un elegante color azul. Marca Asus, estado: nuevo."
"Producto para catálogo: notebook (HP). Color: gris, tamaño: mediano, forma: circular, material: plástico, estado: nuevo. Recomendado para: gaming.","Un excelente notebook nuevo, color gris, con forma circular y materiales de calidad como plástico. Diseñado por HP para quienes buscan lo mejor en gaming."
"Eres asesor de tecnología. Promociona un mouse ergonómico de la marca Acer, color azul, tamaño mediano, con forma cuadrado, material vidrio, estado reacondicionado, pensado para oficina.","Potencia y estilo se unen en este mouse ergonómico de Acer. Color azul, tamaño mediano y excelente condición reacondicionado. Perfecto para oficina."
"Genera una descripción atractiva de este artículo: silla gamer, marca Acer, color rojo, tamaño grande, forma circular, hecho de metal, condición reacondicionado, perfecto para oficina.","Potencia y estilo se unen en este silla gamer de Acer. Color rojo, tamaño grande y excelente condición reacondicionado. Perfecto para oficina."
"Producto para catálogo: proyector portátil (Xiaomi). Color: azul, tamaño: mediano, forma: cuadrado, material: vidrio, estado: usado. Recomendado para: estudio.","Un excelente proyector portátil usado, color azul, con forma cuadrado y materiales de calidad como vidrio. Diseñado por Xiaomi para quienes buscan lo mejor en estudio."
"Genera una descripción atractiva de este artículo: tablet, marca HP, color verde, tamaño mediano, forma circular, hecho de metal, condición nuevo, perfecto para hogar.","Con estructura de metal y diseño circular, este tablet marca HP ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado nuevo."
"Quiero convencer a un cliente para que compre un router WiFi marca Asus, color gris, tamaño grande, forma rectangular, hecho de aluminio, en estado reacondicionado, ideal para estudio.","Este router WiFi fue diseñado para el uso en estudio, con cuerpo de aluminio y un elegante color gris. Marca Asus, estado: reacondicionado."
"Eres asesor de tecnología. Promociona un parlante bluetooth de la marca Asus, color rojo, tamaño grande, con forma cuadrado, material vidrio, estado usado, pensado para viajes.","Con estructura de vidrio y diseño cuadrado, este parlante bluetooth marca Asus ofrece gran rendimiento y estilo. Ideal para viajes. Se encuentra en estado usado."
"Genera una descripción atractiva de este artículo: cámara de seguridad, marca Lenovo, color rojo, tamaño grande, forma cuadrado, hecho de metal, condición usado, perfecto para estudio.","Este cámara de seguridad fue diseñado para el uso en estudio, con cuerpo de metal y un elegante color rojo. Marca Lenovo, estado: usado."
"Genera una descripción atractiva de este artículo: barra de sonido, marca Logitech, color plateado, tamaño grande, forma rectangular, hecho de aluminio, condición reacondicionado, perfecto para gaming.","Un excelente barra de sonido reacondicionado, color plateado, con forma rectangular y materiales de calidad como aluminio. Diseñado por Logitech para quienes buscan lo mejor en gaming."
"Eres asesor de tecnología. Promociona un barra de sonido de la marca HP, color negro, tamaño compacto, con forma cuadrado, material vidrio, estado nuevo, pensado para estudio.","Potencia y estilo se unen en este barra de sonido de HP. Color negro, tamaño compacto y excelente condición nuevo. Perfecto para estudio."
Actúa como un vendedor profesional. Describe un producto: teclado mecánico; marca: Apple; color: blanco; tamaño: mediano; forma: cuadrado; material: metal; estado: usado; uso recomendado: estudio.,"Potencia y estilo se unen en este teclado mecánico de Apple. Color blanco, tamaño mediano y excelente condición usado. Perfecto para estudio."
"Quiero convencer a un cliente para que compre un mouse ergonómico marca Apple, color blanco, tamaño compacto, forma cuadrado, hecho de metal, en estado reacondicionado, ideal para oficina.","Un excelente mouse ergonómico reacondicionado, color blanco, con forma cuadrado y materiales de calidad como metal. Diseñado por Apple para quienes buscan lo mejor en oficina."
"Quiero convencer a un cliente para que compre un hub USB-C marca Acer, color negro, tamaño compacto, forma ovalado, hecho de metal, en estado nuevo, ideal para estudio.","Potencia y estilo se unen en este hub USB-C de Acer. Color negro, tamaño compacto y excelente condición nuevo. Perfecto para estudio."
"Producto para catálogo: monitor gamer (Sony). Color: negro, tamaño: mediano, forma: cuadrado, material: metal, estado: usado. Recomendado para: estudio.","Con estructura de metal y diseño cuadrado, este monitor gamer marca Sony ofrece gran rendimiento y estilo. Ideal para estudio. Se encuentra en estado usado."
Actúa como un vendedor profesional. Describe un producto: disco duro externo; marca: HP; color: plateado; tamaño: mediano; forma: circular; material: vidrio; estado: reacondicionado; uso recomendado: oficina.,"Un excelente disco duro externo reacondicionado, color plateado, con forma circular y materiales de calidad como vidrio. Diseñado por HP para quienes buscan lo mejor en oficina."
